scientificName,species,order,NAME_0,NAME_1,TYPE_1,ENGTYPE_1,DEP_ID,year,basisOfRecord,elevation,regbio,longitude,latitude,region
"Molossus coibensis J.A.Allen, 1904",Molossus coibensis,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1969,Especimen,79,67,-69.940556,-4.215278,1
"Molossus molossus (Pallas, 1766)",Molossus molossus,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1998,Especimen,163,67,-70.1436,-3.43585,1
"Molossus rufus E.Geoffroy, 1805",Molossus rufus,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1972,Especimen,99,67,-69.94056,-4.11128,1
"Myotis albescens (E.Geoffroy, 1806)",Myotis albescens,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1969,Especimen,79,67,-69.940556,-4.215278,1
"Myotis nigricans (Schinz, 1821)",Myotis nigricans,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,2015,Especimen,92,67,-70.597383,-3.684077,1
"Myotis simus Thomas, 1901",Myotis simus,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1998,Especimen,163,67,-70.1436,-3.43585,1
"Noctilio albiventris Desmarest, 1818",Noctilio albiventris,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1972,Especimen,99,67,-69.94056,-4.11128,1
"Noctilio leporinus (Linnaeus, 1758)",Noctilio leporinus,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1969,Especimen,79,67,-69.93955,-4.211387,1
"Peropteryx macrotis (Wagner, 1843)",Peropteryx macrotis,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1957,Especimen,79,67,-69.940556,-4.215278,1
"Phyllostomus discolor Wagner, 1843",Phyllostomus discolor,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1972,Especimen,79,67,-69.940556,-4.215278,1
"Phyllostomus hastatus (Pallas, 1767)",Phyllostomus hastatus,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1957,Especimen,69,67,-69.942284,-4.212405,1
"Platyrrhinus helleri (Peters, 1866)",Platyrrhinus helleri,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1969,Especimen,79,67,-69.940556,-4.215278,1
"Rhinophylla pumilio Peters, 1865",Rhinophylla pumilio,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1982,Especimen,78,67,-69.93591,-4.203165,1
"Rhynchonycteris naso (Wied-Neuwied, 1820)",Rhynchonycteris naso,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1998,Especimen,163,67,-70.1436,-3.43585,1
"Saccopteryx bilineata (Temminck, 1838)",Saccopteryx bilineata,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1957,Especimen,94,67,-70.35648,-3.789916,1
"Saccopteryx leptura (Schreber, 1774)",Saccopteryx leptura,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1998,Especimen,163,67,-70.1436,-3.43585,1
"Sphaeronycteris toxophyllum Peters, 1882",Sphaeronycteris toxophyllum,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1974,Especimen,79,67,-69.940556,-4.215278,1
"Sturnira lilium (E.Geoffroy, 1810)",Sturnira parvidens,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1972,Especimen,79,67,-69.940556,-4.215278,1
"Uroderma bilobatum Peters, 1866",Uroderma bilobatum,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1972,Especimen,79,67,-69.940556,-4.215278,1
"Uroderma magnirostrum Davis, 1968",Uroderma magnirostrum,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1972,Especimen,79,67,-69.940556,-4.215278,1
"Vampyressa pusilla (Wagner, 1843)",Vampyressa thyone,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1967,Especimen,94,67,-70.38159,-3.77368,1
"Vampyrodes caraccioli (Thomas, 1889)",Vampyrodes caraccioli,Chiroptera,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1967,Especimen,94,67,-70.38159,-3.77368,1
"Didelphis marsupialis Linnaeus, 1758",Didelphis marsupialis,Didelphimorphia,Colombia,Amazonas,Comisaría,Commissiary,COL_1,NA,Especimen,133,67,-70.099997,-3.383331,1
"Marmosa rubra Tate, 1931",Marmosa rubra,Didelphimorphia,Colombia,Amazonas,Comisaría,Commissiary,COL_1,2015,Especimen,86,67,-70.622861,-3.725019,1
"Cyclopes didactylus (Linnaeus, 1758)",Cyclopes didactylus,Pilosa,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1969,Especimen,68,67,-69.95142,-4.19951,1
"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,Primates,Colombia,Amazonas,Comisaría,Commissiary,COL_1,2015,Especimen,86,67,-70.622861,-3.725019,1
"Aotus nancymaae Hershkovitz, 1983",Aotus nancymaae,Primates,Colombia,Amazonas,Comisaría,Commissiary,COL_1,NA,Especimen,79,67,-69.940556,-4.215278,1
"Lagothrix lagothricha (Humboldt, 1812)",Lagothrix lagothricha,Primates,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1986,Especimen,79,67,-69.940556,-4.215278,1
"Saguinus nigricollis (Spix, 1823)",Leontocebus nigricollis,Primates,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1958,Especimen,86,67,-69.95,-4.15,1
"Dasyprocta punctata Gray, 1842",Dasyprocta punctata,Rodentia,Colombia,Amazonas,Comisaría,Commissiary,COL_1,NA,Especimen,133,67,-70.099997,-3.383331,1
"Microsciurus flaviventer (Gray, 1867)",Microsciurus flaviventer,Rodentia,Colombia,Amazonas,Comisaría,Commissiary,COL_1,NA,Especimen,133,67,-70.099997,-3.383331,1
"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,Artiodactyla,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1997,Especimen,120,71,-71.716667,-1.918056,1
"Aotus trivirgatus (Humboldt, 1811)",Aotus trivirgatus,Primates,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1975,Especimen,171,71,-74,-1,1
"Cebuella pygmaea (Spix, 1823)",Cebuella pygmaea,Primates,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1989,Especimen,150,71,-72.034355,-1.632669,1
"Pithecia pithecia (Linnaeus, 1766)",Pithecia hirsuta,Primates,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1975,Especimen,171,71,-74,-1,1
"Saimiri sciureus (Linnaeus, 1758)",Saimiri cassiquiarensis,Primates,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1975,Especimen,171,71,-74,-1,1
"Cebus apella (Linnaeus, 1758)",Sapajus apella,Primates,Colombia,Amazonas,Comisaría,Commissiary,COL_1,1975,Especimen,171,71,-74,-1,1
"Cuniculus paca (Linnaeus, 1766)",Cuniculus paca,Rodentia,Colombia,Amazonas,Comisaría,Commissiary,COL_1,2000,Especimen,138,71,-70.937929,-1.618968,1
"Dasyprocta fuliginosa Wagler, 1832",Dasyprocta fuliginosa,Rodentia,Colombia,Amazonas,Comisaría,Commissiary,COL_1,2000,Especimen,138,71,-70.937929,-1.618968,1
"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,Artiodactyla,Colombia,Meta,Departamento,Department,COL_20,2015,Especimen,228,72,-71.44206,3.38023,3
"Carollia brevicauda (Schinz, 1821)",Carollia brevicauda,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,158,72,-69.208953,4.12744,3
"Carollia castanea H.Allen, 1890",Carollia castanea,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,1969,Especimen,180,72,-70.179939,4.000191,3
"Chiroderma trinitatum Goodwin, 1958",Chiroderma trinitatum,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,158,72,-69.208949,4.1263,3
"Cormura brevirostris (Wagner, 1843)",Cormura brevirostris,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,1969,Especimen,180,72,-70.179939,4.000191,3
"Dermanura anderseni (Osgood, 1916)",Dermanura anderseni,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,158,72,-69.208954,4.12746,3
"Dermanura gnoma (Handley, 1987)",Dermanura gnoma,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,158,72,-69.208949,4.1263,3
"Glossophaga soricina (Pallas, 1766)",Glossophaga soricina,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,158,72,-69.208954,4.12745,3
"Hsunycteris thomasi (J.A.Allen, 1904)",Hsunycteris thomasi,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,1969,Especimen,180,72,-70.179939,4.000191,3
"Lophostoma carrikeri (J.A.Allen, 1910)",Lophostoma carrikeri,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,158,72,-69.208953,4.12744,3
"Mesophylla macconnelli Thomas, 1901",Mesophylla macconnelli,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,158,72,-69.208954,4.12746,3
"Micronycteris minuta (Gervais, 1856)",Micronycteris minuta,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,1969,Especimen,180,72,-70.179939,4.000191,3
"Myotis nigricans (Schinz, 1821)",Myotis nigricans,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,160,72,-70.21317,3.8033,3
"Phylloderma stenops Peters, 1865",Phylloderma stenops,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,1969,Especimen,180,72,-70.179939,4.000191,3
"Phyllostomus elongatus (E.Geoffroy, 1810)",Phyllostomus elongatus,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,160,72,-70.21317,3.8033,3
"Platyrrhinus brachycephalus (Rouk & Carter, 1972)",Platyrrhinus brachycephalus,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,1969,Especimen,180,72,-70.179939,4.000191,3
"Platyrrhinus helleri (Peters, 1866)",Platyrrhinus helleri,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,160,72,-70.21314,3.8034,3
"Rhynchonycteris naso (Wied-Neuwied, 1820)",Rhynchonycteris naso,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,158,72,-69.208953,4.12744,3
"Sturnira lilium (E.Geoffroy, 1810)",Sturnira parvidens,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,160,72,-70.21318,3.80378,3
"Sturnira tildae de la Torre, 1959",Sturnira tildae,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,160,72,-70.21318,3.80356,3
"Thyroptera tricolor Spix, 1823",Thyroptera tricolor,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,158,72,-69.208946,4.12614,3
"Vampyriscus brocki (Peterson, 1968)",Vampyriscus brocki,Chiroptera,Colombia,Vichada,Comisaría,Commissiary,COL_32,2016,Especimen,158,72,-69.208953,4.12744,3
"Cyclopes didactylus (Linnaeus, 1758)",Cyclopes didactylus,Pilosa,Colombia,Vichada,Comisaría,Commissiary,COL_32,1956,Especimen,196,72,-69.57,4.09,3
"Lagothrix lagothricha (Humboldt, 1812)",Lagothrix lagothricha,Primates,Colombia,Vichada,Comisaría,Commissiary,COL_32,NA,Especimen,135,72,-70.099997,3.383331,3
"Cuniculus paca (Linnaeus, 1766)",Cuniculus paca,Rodentia,Colombia,Meta,Departamento,Department,COL_20,2015,Especimen,228,72,-71.44206,3.38023,3
"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,Artiodactyla,Colombia,Guaviare,Comisaría,Commissiary,COL_16,2018,Fotografia,262,73,-72.626333,1.284278,1
"Nasua nasua (Linnaeus, 1766)",Nasua nasua,Carnivora,Colombia,Guaviare,Comisaría,Commissiary,COL_16,1958,Especimen,218,73,-72.62389,1.53194,1
"Carollia perspicillata (Linnaeus, 1758)",Carollia perspicillata,Chiroptera,Colombia,Guaviare,Comisaría,Commissiary,COL_16,1968,Especimen,199,73,-71.951111,1.336667,1
"Centronycteris maximiliani (J.Fischer, 1829)",Centronycteris maximiliani,Chiroptera,Colombia,Caqueta,Intendencia,Intendancy,COL_9,NA,Especimen,224,73,-72.451389,0.7075,1
"Nyctinomops laticaudatus (E.Geoffroy, 1805)",Nyctinomops laticaudatus,Chiroptera,Colombia,Guainia,Comisaría,Commissiary,COL_15,1990,Especimen,150,73,-69.769701,2.396719,1
"Sphaeronycteris toxophyllum Peters, 1882",Sphaeronycteris toxophyllum,Chiroptera,Colombia,Guainia,Comisaría,Commissiary,COL_15,1985,Especimen,150,73,-69.769701,2.396719,1
"Sturnira ludovici Anthony, 1924",Sturnira ludovici,Chiroptera,Colombia,Guainia,Comisaría,Commissiary,COL_15,1985,Especimen,150,73,-69.769701,2.396719,1
"Tapirus terrestris (Linnaeus, 1758)",Tapirus terrestris,Perissodactyla,Colombia,Guaviare,Comisaría,Commissiary,COL_16,2018,Fotografia,262,73,-72.626222,1.285306,1
"Cacajao melanocephalus (Humboldt, 1812)",Cacajao melanocephalus,Primates,Colombia,Guaviare,Comisaría,Commissiary,COL_16,1958,Especimen,218,73,-72.62389,1.53194,1
"Saguinus inustus (Schwarz, 1951)",Saguinus inustus,Primates,Colombia,Guaviare,Comisaría,Commissiary,COL_16,1958,Especimen,239,73,-72.695724,1.61352,1
"Agouti paca (Linnaeus, 1766)",Cuniculus paca,Rodentia,Colombia,Guaviare,Comisaría,Commissiary,COL_16,1958,Especimen,206,73,-71.94682,1.32512,1
"Dasyprocta fuliginosa Wagler, 1832",Dasyprocta fuliginosa,Rodentia,Colombia,Guaviare,Comisaría,Commissiary,COL_16,2018,Fotografia,240,73,-72.631444,1.280528,1
"Oecomys concolor (Wagner, 1845)",Oecomys concolor,Rodentia,Colombia,Guaviare,Comisaría,Commissiary,COL_16,1958,Especimen,239,73,-72.695724,1.61352,1
"Mazama americana (Erxleben, 1777)",Mazama americana,Artiodactyla,Colombia,Caldas,Departamento,Department,COL_8,2011,Especimen,236,74,-74.846361,5.418556,2
"Potos flavus (Schreber, 1774)",Potos flavus,Carnivora,Colombia,Cesar,Departamento,Department,COL_12,1962,Especimen,161,74,-73.56694,9.13778,4
"Anoura geoffroyi Gray, 1838",Anoura geoffroyi,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2009,Especimen,35,74,-73.8025,8.61861,4
"Artibeus jamaicensis Leach, 1821",Artibeus jamaicensis,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2015,Especimen,27,74,-73.829865,9.231102,4
"Artibeus jamaicensis Leach, 1821",Artibeus jamaicensis,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,201,74,-74.737872,5.343025,2
"Artibeus lituratus (Olfers, 1818)",Artibeus lituratus,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2009,Especimen,35,74,-73.8025,8.61861,4
"Artibeus glaucus Thomas, 1893",Dermanura glauca,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2009,Especimen,35,74,-73.8025,8.61861,4
"Dermanura phaeotis Miller, 1902",Dermanura phaeotis,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2015,Especimen,27,74,-73.830512,9.231467,4
"Dermanura watsoni (Thomas, 1901)",Dermanura rosenbergi,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2015,Especimen,27,74,-73.830222,9.231494,4
"Eumops glaucinus (Wagner, 1843)",Eumops glaucinus,Chiroptera,Colombia,Bolivar,Departamento,Department,COL_5,1992,Especimen,38,74,-74.03787,8.940875,4
"Eumops glaucinus (Wagner, 1843)",Eumops glaucinus,Chiroptera,Colombia,Cundinamarca,Departamento,Department,COL_14,1967,Especimen,171,74,-74.6575,5.47,2
"Glossophaga longirostris Miller, 1898",Glossophaga longirostris,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2015,Especimen,27,74,-73.830087,9.231453,4
"Lasiurus blossevillii (Lesson & Garnot, 1826)",Lasiurus blossevillii,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2015,Especimen,27,74,-73.829968,9.23128,4
"Lophostoma silvicolum d'Orbigny, 1836",Lophostoma silvicolum,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,1969,Especimen,161,74,-73.56694,9.13778,4
"Molossops temminckii (Burmeister, 1854)",Molossops temmincki,Chiroptera,Colombia,Bolivar,Departamento,Department,COL_5,1992,Especimen,38,74,-74.03787,8.940875,4
"Molossus bondae J.A.Allen, 1904",Molossus bondae,Chiroptera,Colombia,Bolivar,Departamento,Department,COL_5,2003,Especimen,38,74,-74.03787,8.940875,4
"Molossus molossus (Pallas, 1766)",Molossus molossus,Chiroptera,Colombia,Bolivar,Departamento,Department,COL_5,2003,Especimen,38,74,-74.03787,8.940875,4
"Molossus pretiosus Miller, 1902",Molossus pretiosus,Chiroptera,Colombia,Bolivar,Departamento,Department,COL_5,1992,Especimen,38,74,-74.03787,8.940875,4
"Mormoops megalophylla (Peters, 1864)",Mormoops megalophylla,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2015,Especimen,27,74,-73.830319,9.231331,4
"Mormoops megalophylla (Peters, 1864)",Mormoops megalophylla,Chiroptera,Colombia,Cordoba,Departamento,Department,COL_7,1967,Especimen,89,74,-75.588333,8.414722,4
"Myotis nigricans (Schinz, 1821)",Myotis nigricans,Chiroptera,Colombia,Cordoba,Departamento,Department,COL_7,2009,Especimen,68,74,-75.351083,8.545639,4
"Noctilio leporinus (Linnaeus, 1758)",Noctilio leporinus,Chiroptera,Colombia,Cordoba,Departamento,Department,COL_7,2009,Especimen,68,74,-75.351083,8.545639,4
"Phyllostomus discolor Wagner, 1843",Phyllostomus discolor,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2015,Especimen,27,74,-73.829812,9.230882,4
"Phyllostomus hastatus (Pallas, 1767)",Phyllostomus hastatus,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,201,74,-74.737872,5.343025,2
"Phyllostomus hastatus (Pallas, 1767)",Phyllostomus hastatus,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2009,Especimen,35,74,-73.8025,8.61861,4
"Promops centralis Thomas, 1915",Promops centralis,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,201,74,-74.737872,5.343025,2
"Pteronotus personatus (Wagner, 1843)",Pteronotus personatus,Chiroptera,Colombia,Cordoba,Departamento,Department,COL_7,1967,Especimen,89,74,-75.588333,8.414722,4
"Rhogeessa io Thomas, 1903",Rhogeessa io,Chiroptera,Colombia,Cordoba,Departamento,Department,COL_7,2009,Especimen,68,74,-75.351083,8.545639,4
"Rhogeessa tumida H.Allen, 1866",Rhogeessa io,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,1961,Especimen,161,74,-73.56694,9.13778,4
"Rhynchonycteris naso (Wied-Neuwied, 1820)",Rhynchonycteris naso,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2012,Especimen,201,74,-74.737872,5.343025,2
"Sturnira erythromos (Tschudi, 1844)",Sturnira erythromos,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2009,Especimen,35,74,-73.8025,8.61861,4
"Sturnira lilium (E.Geoffroy, 1810)",Sturnira parvidens,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,201,74,-74.737872,5.343025,2
"Sturnira lilium (E.Geoffroy, 1810)",Sturnira parvidens,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2009,Especimen,35,74,-73.8025,8.61861,4
"Thyroptera tricolor Spix, 1823",Thyroptera tricolor,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,201,74,-74.737872,5.343025,2
"Uroderma bilobatum Peters, 1866",Uroderma bilobatum,Chiroptera,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,201,74,-74.737872,5.343025,2
"Uroderma bilobatum Peters, 1866",Uroderma bilobatum,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2009,Especimen,35,74,-73.8025,8.61861,4
"Uroderma bilobatum Peters, 1866",Uroderma bilobatum,Chiroptera,Colombia,Bolivar,Departamento,Department,COL_5,1983,Especimen,17,74,-74.737225,9.22541,4
"Uroderma magnirostrum Davis, 1968",Uroderma magnirostrum,Chiroptera,Colombia,Cesar,Departamento,Department,COL_12,2009,Especimen,35,74,-73.8025,8.61861,4
"Uroderma magnirostrum Davis, 1968",Uroderma magnirostrum,Chiroptera,Colombia,Bolivar,Departamento,Department,COL_5,1992,Especimen,38,74,-74.03787,8.940875,4
"Marmosa xerophila Handley & Gordon, 1979",Marmosa xerophila,Didelphimorphia,Colombia,Cesar,Departamento,Department,COL_12,2015,Especimen,27,74,-73.830222,9.231534,4
"Marmosops parvidens (Tate, 1931)",Marmosops parvidens,Didelphimorphia,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,201,74,-74.737872,5.343025,2
"Philander opossum (Linnaeus, 1758)",Philander opossum,Didelphimorphia,Colombia,Caldas,Departamento,Department,COL_8,2014,Especimen,201,74,-74.737872,5.343025,2
"Cyclopes didactylus (Linnaeus, 1758)",Cyclopes didactylus,Pilosa,Colombia,Cesar,Departamento,Department,COL_12,1961,Especimen,161,74,-73.56694,9.13778,4
"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,Primates,Colombia,Antioquia,Departamento,Department,COL_2,2009,Especimen,158,74,-74.654606,5.867564,2
"Alouatta seniculus (Linnaeus, 1766)",Alouatta seniculus,Primates,Colombia,Cesar,Departamento,Department,COL_12,1961,Especimen,161,74,-73.56694,9.13778,4
"Ateles hybridus I.Geoffroy Saint-Hilaire, 1829",Ateles hybridus,Primates,Colombia,Cesar,Departamento,Department,COL_12,1961,Especimen,161,74,-73.56694,9.13778,4
"Cebus capucinus (Linnaeus, 1758)",Cebus capucinus,Primates,Colombia,Bolivar,Departamento,Department,COL_5,NA,Especimen,14,74,-74.733331,9.116667,4
"Saguinus leucopus (G�nther, 1877)",Saguinus leucopus,Primates,Colombia,Cundinamarca,Departamento,Department,COL_14,1984,Especimen,170,74,-74.666667,5.55,2
"Cebus apella (Linnaeus, 1758)",Sapajus apella,Primates,Colombia,Cesar,Departamento,Department,COL_12,1961,Especimen,161,74,-73.56694,9.13778,4
"Microsciurus mimulus (Thomas, 1898)",Microsciurus mimulus,Rodentia,Colombia,Cesar,Departamento,Department,COL_12,1961,Especimen,161,74,-73.56694,9.13778,4
"Sciurus granatensis Humboldt, 1811",Notosciurus granatensis,Rodentia,Colombia,Cesar,Departamento,Department,COL_12,1961,Especimen,161,74,-73.56694,9.13778,4
"Sciurus pucheranii (Fitzinger, 1867)",Notosciurus pucheranii,Rodentia,Colombia,Bolivar,Departamento,Department,COL_5,1943,Especimen,388,74,-74.03,8.63,4
"Oligoryzomys delicatus (J.A.Allen & Chapman, 1897)",Oligoryzomys delicatus,Rodentia,Colombia,Caldas,Departamento,Department,COL_8,2013,Especimen,201,74,-74.737872,5.343025,2
"Transandinomys talamancae (J.A.Allen, 1891)",Transandinomys talamancae,Rodentia,Colombia,Cesar,Departamento,Department,COL_12,2015,Especimen,27,74,-73.830222,9.231528,4
"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda,Rodentia,Colombia,Cesar,Departamento,Department,COL_12,2015,Especimen,27,74,-73.830106,9.231283,4
"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda,Rodentia,Colombia,Bolivar,Departamento,Department,COL_5,1983,Especimen,17,74,-74.737225,9.22541,4
"Mazama zetta Thomas, 1913",Mazama zetta,Artiodactyla,Colombia,Bolivar,Departamento,Department,COL_5,2015,Fotografia,447,75,-74.352694,7.169611,4
"Tayassu tajacu (Linnaeus, 1758)",Pecari tajacu,Artiodactyla,Colombia,Boyaca,Departamento,Department,COL_6,2018,Fotografia,820,75,-74.302111,5.897,2
"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,Artiodactyla,Colombia,Bolivar,Departamento,Department,COL_5,2015,Fotografia,1069,75,-74.331194,7.673,4
